47 4066  9240  11041  5440  2119  11043  14474  9243  4524  9610  9428  6156  16675  5814  5868  2416  4527  17343  9282  2109  4389  2045  9291  4813  4839  9433  4069  14471  8020  2120  3457  14094  16669  17740  16674  6157  8108  10285  13599  16661  14476  10909  14111  8598  15103  3468  2127  9602  2157  14097  7392  13154  6840  15317  11771  13196  2793  14096  12236  12064  3021  6100  2210  4164  11220  9771  6749  18799  17774  11116  8642  1179  14041  15958  18726  15760  14147  18152  2343  15939  158  12795  9208  2702  5395  3410  356  4763  17874  6158  13484  4464  3539  13999  2719  2216  2426  9559  7426  12788
48 5279  10095  237  4027  2880  12433  12432  3441  228  7102  157  5234  1982  9804  3060  233  7428  1875  2260  7655  7090  2693  3449  3062  5246  2805  2812  11939  7435  3445  2244  11562  3262  11240  11187  16699  7142  9988  18673  15042  213  4999  1082  7736  16382  2  3454  5194  2263  210  7098  4773  6588  13087  179  15645  17635  4819  17128  1152  18679  13090  4839  12855  11347  17969  8344  3067  1901  11201  1040  3420  4763  5043  2162  4514  4087  6742  12859  10086  9692  9678  12812  9694  6586  4853  5130  8543  9994  1371  13662  8311  4996  833  6182  6625  13393  2731  15439  2723
49 1934  171  168  3060  13392  4027  4519  2219  2263  2693  4517  3144  174  2174  4758  1104  2813  1111  5127  351  6986  5279  15638  13396  17901  10086  2168  15958  2717  2409  13196  9373  6234  2627  2652  2360  17  441  8392  6549  17978  1928  2498  16727  4867  9020  493  9709  11454  14216  5440  6968  1066  7097  343  9532  1410  4762  1118  3140  2173  5851  3067  18384  6478  8843  4205  7096  184  403  6546  11213  3407  18700  5554  8373  10418  29  10270  14859  2696  10038  9628  16726  11201  15174  5051  4224  2247  2635  5158  3822  2645  4026  17982  4775  8377  18030  5225  9014
50 11552  6474  11553  11558  5277  337  13399  3066  15223  13403  347  238  217  10844  15640  7275  3064  11561  7267  4016  11654  2175  7612  4021  7607  7572  11657  1976  7103  338  1553  2214  11484  590  14624  5133  1244  5610  1975  10081  13931  8559  211  13982  2631  10500  281  1053  7606  15173  12117  6582  13035  8285  4526  2608  12573  2526  11563  2523  12950  17928  6872  12798  4091  7605  11480  6893  9356  1071  4875  4458  8099  11882  1672  6894  7093  18191  15637  17232  9011  5169  1955  2808  10561  9117  3351  7210  9104  12796  18186  1062  329  11660  17801  1067  2894  18678  12794  8065
51 1047  1053  1952  13403  1326  1323  1054  1256  4760  11560  11876  11653  5268  5300  15632  4430  5272  16050  2042  7271  11545  15642  1247  1253  12785  5234  1762  1017  1057  1164  1261  5053  11880  15647  917  1276  15271  5190  15633  10578  12986  9850  2625  4863  12726  15268  11824  5269  9558  5163  2403  1207  1208  35  3003  2632  10232  7142  221  10930  14933  856  6291  1457  4604  17922  41  15072  7270  2638  11835  4025  6472  10940  584  15224  7173  5654  5400  9162  17929  14167  1972  6142  1140  11828  10936  13678  15274  8824  9806  1320  17242  12417  10487  9699  2826  14415  12255  14594
52 2677  6467  10083  6477  33  2544  1675  290  2231  3058  8098  934  466  2501  169  272  6231  4456  8827  17134  6230  17132  5850  4552  12788  39  2267  10357  939  940  2891  1720  10069  2704  4451  7089  40  2046  5270  287  921  3918  479  1731  12729  9798  16707  6233  11658  13693  10317  15434  12721  14598  1667  13752  10235  14592  2217  5011  4686  9208  4752  321  3984  11650  6067  10066  3954  4652  8784  13394  5240  2509  1742  3369  1058  297  303  521  6730  13160  17120  4530  14634  3460  8581  7982  7471  5193  6975  9801  10085  15050  5310  11521  10373  11869  3281  1734
53 1934  3445  2693  3067  3441  351  4861  11884  2210  2320  3454  3449  11873  2326  1958  541  2164  4839  589  13658  2813  17640  1358  8762  11564  6219  4967  580  5158  493  13343  10077  2618  1356  4517  8411  2173  18620  3483  8725  350  1108  9628  4519  9532  7611  6151  4534  4852  13402  2552  9364  2328  4969  1935  10741  1348  5858  336  4999  6741  10369  168  913  5306  171  4205  9373  10048  2635  3310  343  11454  1774  3486  5866  345  3476  510  1771  2652  3751  3790  2627  921  10832  754  8083  7615  10674  4727  4422  8843  6986  9368  212  11451  9709  13196  540
54 1047  5272  1054  4760  11560  1326  1253  1247  6472  2403  1952  1261  5269  11545  1323  18701  1241  1256  1245  1053  11876  2413  2405  11824  10930  11880  8823  1670  10746  1238  14167  10940  5234  4025  1972  5300  14403  10094  11835  9558  10578  15072  7271  7270  5268  13399  8103  1459  917  8830  8824  1457  4392  1762  18699  13115  7142  1999  5053  14260  15073  2588  1017  9167  1462  18669  9850  9572  12791  8255  5120  9803  10748  11967  15647  15267  987  11826  8386  8388  6471  8724  856  14034  349  2352  15225  17312  10617  5950  3692  2504  7026  13602  9162  13270  13403  16067  1167  5052
55 5044  3066  3063  1733  4085  1735  1736  8283  4531  4166  2079  5278  10064  10111  4513  5041  3450  224  4538  3070  9876  14601  7601  13396  4522  4560  8840  8884  1933  9569  6186  2813  12328  17133  1042  4165  18686  8842  5863  8767  2211  13768  4843  14750  10065  12789  234  4753  3142  6886  6887  611  4526  4533  8756  5596  4764  3482  6766  8839  4733  4304  18640  340  3064  2998  2956  17948  2578  4174  1106  5407  14749  4570  16464  6668  12733  3254  4566  3212  5152  17795  6191  919  7099  12763  12218  16064  17083  14410  6788  13107  901  4069  608  9021  9128  17085  9039  18240
56 6467  6477  2231  17134  8198  7195  5855  1058  17132  4666  15436  11140  5850  6225  6067  4456  15438  8596  17130  17135  6158  529  4378  14256  5809  5708  2488  3352  4608  272  4461  15434  303  16014  13401  4898  6233  4686  3452  4019  2711  4171  3047  9208  1720  9798  3058  12484  5840  6146  13394  2501  3369  10235  3954  11566  3255  3524  16003  1063  16008  12729  7531  111  4752  1675  3152  4382  5276  5244  9400  5310  4254  12482  1734  13211  9881  11145  11745  13404  5694  5372  4383  261  55  3261  6803  4432  15888  290  2815  17122  2544  12954  1667  11734  5125  4552  4859  16766
57 5279  237  7655  157  228  2249  11939  10095  1040  5194  12796  4839  4027  2880  159  5043  3056  13090  3060  17128  154  2812  1043  2244  233  3062  1371  2235  6248  3441  15042  18507  2239  17969  1372  2053  5187  7098  12855  7090  16382  2219  2260  1739  11347  1364  12843  3451  10086  6572  8726  11844  5221  2761  11936  161  5696  7175  10300  17080  4996  1361  366  3067  2259  4853  213  2446  8344  13947  6625  8235  18505  4714  12793  5912  1456  11240  7142  8020  18510  13708  12859  11562  5301  2947  8549  6588  2435  8002  1875  14632  3852  4852  8872  5028  2207  7102  2589  18557
58 2173  1934  2717  7369  10086  12786  6986  208  2320  14192  9523  17901  17640  3992  4852  17645  4517  6703  9373  3447  5554  5266  3753  9494  1074  3759  4999  11648  4838  9532  331  8611  15221  6691  4563  13632  4205  323  3445  9115  3441  1118  11661  18620  2615  2326  12073  6961  6234  11454  16722  5358  9110  5573  11949  2409  17663  16074  18654  7252  4759  2047  1922  1640  8480  4206  913  3060  881  11555  1153  11451  7096  8762  580  3751  1111  13949  11873  9143  18384  2813  13343  5614  17656  12072  13219  510  9534  430  6226  2328  16431  4969  17639  3750  7845  16065  2684  2921
59 224  5235  5245  13395  3059  8767  234  18640  4753  4764  8840  2577  6843  14175  1116  9901  8995  7367  2225  9779  2890  4872  3068  5303  6777  3056  932  13016  8109  2333  3062  14432  9782  2603  18652  2803  18703  6761  5701  13481  9531  2708  9359  3388  4304  1962  12789  6844  10065  2327  1779  12195  5044  443  3160  8884  4069  838  16078  2509  14699  6886  6887  16534  10931  4085  4867  5237  8835  10318  1775  18647  14174  13648  2211  172  18702  18851  10371  3383  3450  11850  18693  4752  4317  8957  9800  9272  15129  8238  2597  8682  2591  8920  3896  1764  13398  1363  15276  6698
60 5277  11552  7275  7103  7267  1976  11553  11654  6474  12794  11660  3066  15223  17928  11558  337  238  16649  5133  2608  7093  347  4016  11563  11657  8559  6476  2480  13982  8285  1553  18669  13775  13632  7270  5610  7607  14075  3070  12117  7612  11484  2804  1975  211  9356  11561  18186  590  7606  11527  7785  291  2631  1650  3064  2482  13399  16653  12191  16613  11022  338  9113  2175  1067  1955  2214  15173  2808  217  5590  2485  5135  6893  14253  1181  4166  10858  15893  7088  9107  11480  4526  13837  9149  7780  3448  8111  4021  10081  11021  15640  2616  10500  4875  7092  11550  6739  1062
61 5271  4838  343  4763  345  2216  10072  2173  3476  2244  4755  2634  3483  351  9511  1926  493  1108  2320  210  6130  350  4206  29  5554  11564  6804  11238  6740  11556  1365  17581  2772  2361  3566  6945  1042  13834  3310  8308  6953  6751  418  8760  4  6473  3057  2410  9364  2  15249  2811  9368  11339  8  7802  2210  7937  6436  589  913  12169  1111  3414  12170  8702  16614  8576  4773  8353  8275  11790  2794  15634  3190  9730  1587  4834  18287  6563  14802  2281  8241  16610  6950  100  2709  4434  7003  7845  18561  3299  6468  4027  4611  276  11274  11233  5045  2637
62 6467  3352  5855  8198  2231  6477  5840  1058  1720  3448  5850  6158  8596  4666  7195  10235  1667  11734  4608  3346  17045  3452  17122  4898  2267  9881  14256  5694  1675  3919  15438  13394  11566  12482  3369  3255  6146  16008  8193  4019  3453  4461  4456  1052  8721  14631  12729  16003  446  466  3058  529  5297  15892  5708  13211  2488  7609  4266  18079  17120  4552  3524  3918  10847  1063  261  333  16007  4544  15050  4072  11140  5772  13401  3047  15888  5871  18855  15436  2815  4080  5244  67  921  16645  4620  9483  8845  5125  9913  2579  5655  322  11  272  4877  5809  6067  6225
63 1247  1952  1326  1053  13403  4863  4760  11963  5300  1670  11966  1256  13399  11560  11958  917  11824  11960  4846  11967  4879  1762  11876  7271  2826  12785  11961  2889  7360  5400  1054  1459  1462  1045  10578  4073  1051  6472  11835  5272  1323  1457  10746  3066  8824  11653  7092  11059  4078  4025  10629  14167  2175  2817  1047  7365  6211  3963  4074  16653  11655  10930  1277  1238  1253  7270  18590  4955  9209  9558  6192  2599  811  11787  5234  10748  6159  8103  1923  4734  1164  1717  11880  9202  7776  1370  10940  2163  5114  1650  3395  10352  4604  4427  1261  2042  718  2724  11545  5053
64 6332  4662  417  3616  1343  1666  11832  4407  9666  6325  11396  3932  11749  28  5871  3921  18789  1438  4402  3933  9744  11946  3566  297  1342  16289  4656  1753  15763  6348  2872  6810  8099  9672  14180  12062  3553  3895  9007  8653  5675  9645  1757  4138  3773  3930  6328  12370  996  1745  2885  11897  14405  10735  6258  1217  9196  108  6579  8252  3609  828  3920  2849  701  5349  2073  18004  4488  314  3898  11828  1435  15186  4406  8111  8654  15193  4490  3879  9646  5868  7582  13175  546  15762  18001  1748  17096  576  3897  18514  6199  220  17535  16429  18788  2059  15478  8418
65 4660  5358  12164  4334  9669  1261  3036  3612  6534  12382  12380  10121  18398  13822  4643  11710  11699  198  6992  9891  7580  10095  6528  208  3256  5228  3882  4263  18387  18346  4322  3163  6366  7004  9679  586  8235  4016  6690  2649  10193  2631  688  1817  10201  589  10730  10326  6505  1256  3624  1465  18  8955  10117  18590  9184  12369  20  11835  4483  7586  18552  8951  4  9899  2  16498  3614  714  9866  16037  9140  5453  3607  7006  12061  8074  13947  636  8953  31  3066  746  5873  288  1982  8107  5218  1754  713  737  6645  15054  2654  197  6475  8299  296  9929
66 1033  1222  1462  1028  1670  3899  1459  1025  751  9189  1228  1457  1298  628  1750  590  10094  1297  1299  1037  11759  5799  9198  11830  9194  1229  9078  5362  1221  5676  1263  11653  1345  11991  1351  1425  744  1218  14272  1330  9069  10790  11682  1338  298  7283  10789  1976  11659  9071  1310  14388  3635  10727  6192  1799  10754  6667  3567  11752  6504  1506  11684  313  11697  4411  14274  15347  9057  4405  6312  10720  12011  10764  11688  11655  11711  1130  1259  1332  4671  739  5363  1963  13359  14186  11764  5471  11698  5677  15822  5572  6323  5856  11651  10765  6234  4489  13174  5788
67 3515  587  4659  14182  3510  17531  3900  6072  12160  200  470  203  6663  697  12170  1390  12168  12376  1261  6045  10556  202  3978  2870  14391  6651  10270  215  8478  9188  469  17527  10541  1536  17530  591  299  1971  16306  1756  8098  14377  2377  9938  567  12038  3881  9757  7425  9640  9928  1430  8251  710  709  5725  1253  5356  32  1759  12405  573  3285  635  12174  14393  588  3025  16308  9199  8051  5623  14278  7153  1380  4966  14375  12175  8479  13938  15608  11738  1667  8958  10707  5871  14371  7797  5797  2805  1359  7105  1135  11610  5458  11862  6571  12530  2644  1744
68 3984  9640  3515  5871  9188  9199  5797  12160  10541  12174  14391  3985  12170  203  697  635  5142  4966  9757  4659  10375  18350  202  14393  1756  1981  6072  625  1390  10090  10529  12168  11565  3926  3978  7036  1253  14182  591  11396  12169  200  3510  11585  1026  13938  3898  8098  14471  3322  13304  587  4545  979  3900  1430  15608  6465  3556  1380  9398  5626  470  11400  1971  3470  9345  13936  15876  8478  1183  12140  11594  3881  1426  18351  15117  7358  13600  15775  9847  9928  4265  16308  7425  15895  3460  747  12145  4414  9644  4133  10083  5717  14397  4406  12133  588  11948  700
69 297  303  4407  417  290  6339  4667  1753  6202  6332  6348  8693  4402  3566  1435  3932  1758  6325  6194  1343  6199  9434  3984  11946  1757  9431  7199  3921  6258  1671  6281  3761  11819  6113  3898  3897  9405  17532  4234  6271  701  220  12100  15897  6164  4662  6322  11296  6328  638  4143  6204  10784  6669  10788  1225  7185  108  1666  15764  2562  5664  6108  6207  11812  3988  9392  12032  11749  3773  30  7406  2872  10735  6268  12370  243  7114  1256  8100  1216  6321  9666  6146  7353  3465  16624  1759  3553  6338  2686  6810  13175  7392  9798  2646  5868  9196  6279  18201
70 9669  9679  11835  4690  3624  18398  2380  9856  10393  11804  1225  18387  18527  737  9197  4693  1675  11709  3927  18635  11753  9866  419  6468  8107  8070  15351  3612  4660  11824  1220  4643  3617  1226  11941  1958  4787  9703  1678  5818  11746  948  1661  9899  3131  5859  6992  17488  11800  5509  5792  6664  7110  2886  1029  6671  9925  1356  6185  31  9929  589  288  2452  12382  3631  11532  7326  11701  4483  11793  1749  1083  6505  3129  11937  4497  15355  7859  9869  1227  2882  9403  5358  9785  5230  12164  13822  4508  4400  5715  11318  4657  3518  6475  3513  18507  18681  716  717
71 585  584  4498  12162  9784  628  3567  295  8952  1230  17526  9791  739  3403  4347  3392  3133  5873  3922  25  3253  9850  8856  1357  324  4344  1344  11752  8249  5160  11417  3608  3259  4505  3873  4913  425  744  15902  696  335  3125  8858  18422  18545  11326  447  11327  3121  429  12175  406  16156  2021  3399  1331  702  1037  2571  12303  718  18800  5216  13704  18431  8949  5794  1966  11757  10089  6316  5676  10832  9198  691  6367  8180  1965  5746  9818  13408  12932  3376  18237  6560  1548  3248  16898  1  5227  11553  9900  6574  4642  10094  6517  17731  11564  8736  12316
72 302  199  292  291  298  8099  628  9642  9862  6171  6165  1337  211  221  11654  13944  217  1752  695  3249  8495  7572  8111  16431  624  42  5799  10056  18243  6643  193  1439  1745  6168  9898  18555  9997  5798  3899  5676  9299  43  13170  1748  1464  11588  1328  14275  13177  214  12258  4671  12802  5677  13948  206  12375  7053  5980  195  11866  11660  10373  3603  9546  16243  11552  9921  1424  346  6667  1750  1334  6312  4506  6661  1263  9794  15137  11527  1433  11533  9786  10196  10858  6211  1027  11991  10796  10037  11557  342  6474  9149  1955  17055  1224  305  18547  9894
